"Gene","PC1","PC2"
"Ptch1",-0.00141899479252107,-0.0139380099505616
"LOC128094859",-0.000753166660307641,0.0139377220794935
"Zswim3",0.00526415535522128,-0.013927724474918
"Pitpnb",-0.00182347175554985,-0.013927159233074
"LOC128106530",0.00105244980117303,0.0139242696318561
"Fat2",-0.0019485738686455,0.0139225192381525
"Rab11fip3",0.0024303244771392,-0.0139158731395426
"Clec16a",-0.00432366935939002,-0.0139134152969218
"LOC128124804",-2.62000045033264e-05,0.0139130884925972
"LOC128107589",-0.0098549673511036,0.0139103504272581
"Lyzl4",0.000580829201362017,-0.0139058253896198
"LOC128117300",-0.0074602999810247,0.0139054321213423
"LOC128110374",0.0138780208375992,0.0139036618063648
"Cd68",-0.00625608585398768,0.0139020032759217
"LOC128111772",-0.00327401018434856,0.0139017126656101
